Date,Close
2024-08-29 00:00:00,0.80746347
2024-08-30 00:00:00,0.6093797
2024-08-31 00:00:00,0.43246683
2024-09-01 00:00:00,0.5678426
2024-09-02 00:00:00,0.46121567
2024-09-03 00:00:00,0.5309024
2024-09-04 00:00:00,0.71979594
